event_info,threat_level_id,num_domains,num_ips,num_urls,has_multiple_ip_ranges,unique_ip_countries,avg_domain_entropy,avg_length_of_urls,criticite
RANCOR: Targeted Attacks in South East Asia Using PLAINTEE and DDKONG Malware Families,3,7,8,1,1,1,3.151064085547189,138.0,1.0
Hawkeye Keylogger - Reborn v8: An in-depth campaign analysis,3,4,0,4,0,0,3.3929096708569024,52.75,1.0
Advanced Mobile Malware Campaign in India uses Malicious MDM,3,4,0,1,0,0,3.431273485104124,90.0,1.0
Attack inception: Compromised supply chain within a supply chain poses new risks,3,0,0,3,0,0,0.0,35.333333333333336,1.0
Fake Maersk shipping notice phishing,3,1,0,2,0,0,3.6430741894285696,76.5,1.0
Leafminer: New Espionage Campaigns Targeting Middle Eastern Regions,3,7,0,4,0,0,3.2675339660650784,38.5,1.0
DHL-themed malspam reveals embedded malware in animated gif,3,0,0,4,0,0,0.0,48.25,1.0
Turla Outlook White Paper,1,0,0,2,0,0,0.0,71.0,0.0
Turla: Mosquito Whitepaper,1,0,0,23,0,0,0.0,36.56521739130435,0.0
Apache Struts 2 Vulnerability (CVE-2018-11776) Exploited in CroniX Crypto-Mining Campaign,2,1,1,1,0,1,2.94770277922009,117.0,0.0
PowerPool malware exploits ALPC LPE zero-day vulnerability,3,4,1,1,0,1,3.145450447639701,92.0,1.0
Hide and Script: Inserted Malicious URLs within Office Documentsâ€™ Embedded Videos,3,0,0,2,0,0,0.0,96.5,1.0
OceanLotus - WateringHole - Framework B 2018,1,70,0,1,0,0,2.2347815184575928,93.0,0.0
Beobank Phishing 20181203,3,0,0,1,0,0,0.0,79.0,1.0
More Russian language malspam pushing Shade (Troldesh) ransomware,3,0,2,6,1,1,0.0,55.833333333333336,1.0
Operation Comando: How to Run a Cheap and Effective Credit Card Business,2,10,0,2,0,0,3.157402238530814,89.0,0.0
GlitchPOS: New PoS malware for sale,3,1,0,4,0,0,3.327339900083509,61.75,1.0
Malspam pushes Emotet with Qakbot as the follow-up malware,3,0,0,12,0,0,0.0,58.083333333333336,1.0
"New SLUB Backdoor Uses GitHub, Communicates via Slack",3,0,0,2,0,0,0.0,90.0,1.0
New Mirai Variant Targets Enterprise Wireless Presentation & Display Systems,3,1,0,38,0,0,3.29277019393699,49.81578947368421,1.0
The Norsk Hydro ransomware attack: An in-depth look,1,0,0,8,0,0,0.0,85.75,0.0
Operation ShadowHammer,1,3,1,7,0,1,3.3331168491710863,86.42857142857143,0.0
Emotet Gang Switches to Highly Customized Templates Utilizing Stolen Email Content from Victims,3,0,0,11,0,0,0.0,68.72727272727273,1.0
New HawkEye Reborn Variant Emerges Following Ownership Change,2,12,14,3,1,1,3.310810235474881,35.666666666666664,0.0
DNSpionage brings out the Karkoff,3,3,1,1,0,1,3.188768224241324,77.0,1.0
Technical Analysis and Solution of WebLogic Server (WLS) Component Vulnerability,1,2,8,3,1,1,3.2099582644447016,104.66666666666669,0.0
Sodinokibi ransomware exploits WebLogic Server vulnerability,3,1,1,5,0,1,3.0850551027564768,44.4,1.0
Vulnerable Apache Jenkins exploited in the wild,3,1,0,1,0,0,3.238901256602631,88.0,1.0
Rig Exploit Kit sends Pitou.B Trojan,3,1,3,0,1,1,3.484183719779189,0.0,1.0
"Sea Turtle keeps on swimming, finds new victims, DNS hijacking techniques",2,4,9,2,1,1,3.333163728106088,85.5,0.0
"Divergent: ""Fileless"" NodeJS Malware Burrows Deep Within the Host",2,2,36,5,1,1,3.378783493486176,71.8,0.0
Malspam pushing Quasar RAT,1,1,0,4,0,0,2.5,35.0,0.0
An Analysis of Godlua Backdoor,3,12,3,19,1,1,3.3292399318175785,47.8421052631579,1.0
Mahalo FIN7: Responding to the Criminal Operatorsâ€™ New Tools and Techniques,2,0,1,1,0,1,0.0,108.0,0.0
FIN6 Compromised E-commerce Platform via Magecart to Inject Credit Card Skimmers Into Thousands of Online Shops,2,1,0,2,0,0,3.452819531114783,48.0,0.0
"AutoIT-compiled Negasteal/Agent Tesla, Ave Maria Delivered via Malspam",2,0,0,1,0,0,0.0,130.0,0.0
Home & Small Office Wireless Routers Exploited to Attack Gaming Servers,3,0,1,3,0,1,0.0,48.66666666666666,1.0
C2 With It All: From Ransomware To Carding,3,6,2,1,1,1,3.0139579702309423,62.0,1.0
DarkUniverse â€“ the mysterious APT framework #27,3,0,0,1,0,0,0.0,74.0,1.0
Mobile Cyberespionage Campaign Distributed Through CallerSpy Mounts Initial Phase of a Targeted Attack,3,0,4,2,1,1,0.0,92.0,1.0
Dridex Malware - Alert (AA19-339A),1,0,13,1,1,1,0.0,45.0,0.0
German language malspam pushes yet another wave of Trickbot,3,1,9,1,1,1,3.625814583693911,100.0,1.0
BRONZE PRESIDENT Targets NGOs,2,9,1,1,0,1,3.3695644382353462,66.0,0.0
AZORult spreads as a fake ProtonVPN installer,2,1,0,1,0,0,3.056564762130954,75.0,0.0
Shlayer Trojan attacks one in ten macOS users,2,0,0,8,0,0,0.0,28.25,0.0
Operation Poisoned News: Hong Kong Users Targeted With Mobile Malware via Local News Links,2,12,2,2,1,1,3.391092930815748,147.0,0.0
This Is Not a Test: APT41 Initiates Global Intrusion Campaign Using Multiple Exploits,1,1,3,0,1,1,2.94770277922009,0.0,0.0
Attacks that exploit IE vulnerability (CVE-2020-0674) and Firefox vulnerability (CVE-2019-17026),1,2,0,1,0,0,3.1673482558017825,58.0,0.0
WildPressure targets industrial-related entities in the Middle East,1,0,0,4,0,0,0.0,39.5,0.0
New RedLine Stealer Distributed Using Coronavirus-themed Email Campaign,2,0,1,2,0,1,0.0,98.0,0.0
"Newly uncovered DNS tunnelling technique, and new campaign against South Korean gaming company",1,0,0,1,0,0,0.0,71.0,0.0
Grandoreiro: How engorged can an EXE get?,2,0,0,1,0,0,0.0,79.0,0.0
Ramsay: A cyberâ€‘espionage toolkit tailored for airâ€‘gapped networks,3,0,0,1,0,0,0.0,91.0,1.0
From Agent.BTZ to ComRAT v4,1,27,0,1,0,0,2.9744967534649907,79.0,0.0
The Golden Tax Department and the Emergence of GoldenSpy Malware,2,0,0,1,0,0,0.0,124.0,0.0
OilRig Targets Middle Eastern Telecommunications Organization and Adds Novel C2 Channel with Steganography to Its Inventory,1,13,0,1,0,0,3.16362897743678,74.0,0.0
TA551 (Shathak) Word docs push IcedID (Bokbot),2,12,0,0,0,0,3.1720988717778145,0.0,0.0
APT Group Chimera - APT Operation Skeleton key Targets Taiwan Semiconductor Vendors,2,5,0,0,0,0,2.990805482076982,0.0,0.0
"Lifting the veil on DeathStalker, a mercenary triumvirate",3,0,7,1,1,1,0.0,64.0,1.0
TA551 (SHATHAK) Word documents with macros pushing ICEDID malware,2,7,7,1,1,1,3.2235524782964347,89.0,0.0
Banco Estado Chile REvil attack,1,1217,0,4,0,0,3.366258993173846,72.0,0.0
"Goodbye Mworm, Hello Nworm: TrickBot Updates Propagation Module",2,0,0,7,0,0,0.0,46.85714285714285,0.0
Epic Manchego â€“ atypical maldoc delivery brings flurry of infostealers,1,0,0,1,0,0,0.0,102.0,0.0
Turla Crutch: Keeping the â€œback doorâ€ open,1,4,0,2,0,0,3.1736815297216907,71.0,0.0
Recent Qakbot (Qbot) activity,3,1,4,1,1,1,3.323231428797621,68.0,1.0
njRAT Spreading Through Active Pastebin Command and Control Tunnel,2,0,0,3,0,0,0.0,46.66666666666666,0.0
xHunt Campaign: Newly Discovered Backdoors Using Deleted Email Drafts and DNS Tunneling for Command and Control,2,5,0,1,0,0,3.297678100509988,61.0,0.0
Highly Evasive Attacker Leverages SolarWinds Supply Chain to Compromise Multiple Global Victims With SUNBURST Backdoor,1,6,10,5,1,1,3.235926350629033,98.2,0.0
Dark Halo Leverages SolarWinds Compromise to Breach Organizations,1,12,51,1,1,1,3.472824995161078,107.0,0.0
JavaScript RAT Looking for that Government Cheese,2,2,2,5,1,1,3.169925001442312,45.0,0.0
A Deep Dive into Lokibot Infection Chain,2,1,1,2,0,1,3.013070929103845,86.5,0.0
TA551 (Shathak) Word docs push Qakbot (Qbot),3,0,0,1,0,0,0.0,81.0,1.0
"""Lebanese Cedar"" APT Global Lebanese Espionage Campaign Leveraging Web Servers",3,0,5,1,1,1,0.0,77.0,1.0
ZINC attacks against security researchers,1,5,0,10,0,0,3.264859215439671,47.6,0.0
More LodaRAT infrastructure targeting Bangladesh uncovered,1,9,6,1,1,1,3.290887709621194,88.0,0.0
HAFNIUM targeting Exchange Servers with 0-day exploits,1,0,32,6,1,1,0.0,81.33333333333333,0.0
Detecting and Preventing Malicious Domains Proactively with DNS Security,3,16,3,1,1,1,3.3545147168588048,55.0,1.0
Shining a Light on DARKSIDE Ransomware Operations,1,6,6,14,1,1,3.195985792016588,48.07142857142857,0.0
Conti Ransomware,1,6,5,2,1,1,3.324675181773893,51.5,0.0
Ransomware Attack Irish on Health Sector,1,0,0,1,0,0,0.0,56.0,0.0
Bizarro banking Trojan expands its attacks to Europe,2,0,0,1,0,0,0.0,83.0,0.0
Malware Analysis: Ragnarok Ransomware,2,0,1,2,0,1,0.0,58.0,0.0
APT Actors Exploiting Fortinet Vulnerabilities to Gain Access for Malicious Activity,2,0,0,1,0,0,0.0,111.0,0.0
DarkChronicles: the consequences of the Colonial Pipeline attack,1,0,0,1,0,0,0.0,83.0,0.0
Microsoft signed a malicious Netfilter rootkit,1,0,2,12,1,1,0.0,50.16666666666666,0.0
IndigoZebra APT continues to attack Central Asia with evolving tools,2,15,0,19,0,0,3.0526420421978204,34.10526315789474,0.0
Disgruntled ransomware affiliate leaks the Conti gangâ€™s technical manuals,3,0,4,1,1,1,0.0,97.0,1.0
"TA551 (Shathak) continues pushing BazarLoader, infections lead to Cobalt Strike",3,7,2,5,1,1,3.541037831750105,52.0,1.0
"FIN8 Threat Actor Spotted Once Again with New ""Sardonic"" Backdoor",2,4,1,3,0,1,3.1504551094832927,62.333333333333336,0.0
The SideWalk may be as dangerous as the CROSSWALK,2,2,3,1,1,1,3.095795255000934,84.0,0.0
Indicators of Compromise Associated with Hive  Ransomware,3,0,0,7,0,0,0.0,30.714285714285715,1.0
Bahraini Government Hacks Activists with NSO Group Zero-Click iPhone Exploits,2,15,7,1,1,1,3.4203128283502178,96.0,0.0
Domain Propagation Test,3,2,0,1,0,0,3.767183467891461,34.0,1.0
Financial Institutions in the Sight of New JsOutProx Attack Waves,2,1,0,2,0,0,2.94770277922009,65.5,0.0
Vermilion Strike: Linux and Windows Re-implementation of Cobalt Strike,2,3,1,1,0,1,3.407259056197883,92.0,0.0
MeteorExpress | Mysterious Wiper Paralyzes Iranian Trains with Epic Troll,2,0,0,2,0,0,0.0,82.5,0.0
A wolf in sheep's clothing: Actors spread malware by leveraging trust in Amnesty International and fear of Pegasus,2,6,3,0,1,1,3.6164750454472334,0.0,0.0
Operation â€˜Harvestâ€™: A Deep Dive into a Long-term Campaign,1,3,1,1,0,1,3.557731756110829,118.0,0.0
FontOnLake: Previously unknown malware family targeting Linux,3,11,5,2,1,1,4.37402496900226,90.0,1.0
Monitoring Winnti 4.0 C2 Servers for Two Years,2,0,34,2,1,1,0.0,81.5,0.0
"PowerPoint attachments, Agent Tesla and code reuse in malware",2,0,0,9,0,0,0.0,76.55555555555556,0.0
Suspected Russian Activity Targeting Government and Business Entities Around the Globe,2,4,17,4,1,1,3.3449924922593075,42.5,0.0
The BlueNoroff cryptocurrency hunt is still on,2,142,3,1,1,1,3.3209267673308296,77.0,0.0
Destructive malware targeting Ukrainian organizations,1,0,0,1,0,0,0.0,105.0,0.0
TinyNuke Banking Malware Targets French Entities,2,0,0,12,0,0,0.0,50.75,0.0
Campaigns abusing corporate trusted infrastructure hunt for corporate credentials on ICS networks,2,0,42,1,1,1,0.0,160.0,0.0
Cyberattack on fuel supplier causes supply chain disruption,1,3,7,13,1,1,3.0981313731194846,83.53846153846153,0.0
Investigating APT36 or Earth Karkaddan’s Attack Chain and Malware Arsenal,3,2,3,8,1,1,3.571486990535264,78.375,1.0
Indicators of Compromise Associated with LockBit 2.0 Ransomware,2,0,11,3,1,1,0.0,73.0,0.0
ModifiedElephant APT and a Decade of Fabricating Evidence,2,19,0,8,0,0,3.0340919250404474,115.625,0.0
Log4j2 In The Wild | Iranian-Aligned Threat Actor “TunnelVision” Actively Exploiting VMware Horizon,2,2,7,1,1,1,3.7469389252378233,129.0,0.0
New data wiper malware used in Ukraine,1,11,0,29,0,0,3.27368703412597,68.89655172413794,0.0
Barco Clickshare themed Emotet,1,0,0,0,0,0,0.0,0.0,0.0
Industroyer2: Industroyer reloaded,1,0,0,2,0,0,0.0,54.5,0.0
CatalanGate Extensive Mercenary Spyware Operation against Catalans Using Pegasus and Candiru,1,6,0,2,0,0,3.2220296972149307,75.5,0.0
BlackCat/ALPHV Ransomware Indicators of Compromise,2,0,13,0,1,1,0.0,0.0,0.0
Malware analysis report on SparrowDoor malware,1,1,0,1,0,0,3.664497779200461,46.0,0.0
APT34 targets Jordan Government using new Saitama backdoor,1,3,0,1,0,0,3.614835124204975,117.0,0.0
UNC3524: Eye Spy on Your Email,2,4,0,1,0,0,3.09911571439881,56.0,0.0
Sandworm uses a new version of ArguePatch to attack targets in Ukraine,1,0,0,1,0,0,0.0,97.0,0.0
EU 31st session of the Commission on Crime Prevention and Criminal Justice United Nations on Drugs and Crime themed malware,2,0,3,3,0,1,0.0,101.66666666666669,0.0
"Phishing mail impersonating Belgian utility ""De Watergroep""",3,0,0,0,0,0,0.0,0.0,1.0
Lookout Uncovers Android Spyware Deployed in Kazakhstan,1,17,8,2,1,1,3.4389605379320742,40.0,0.0
Russia’s APT28 uses fear of nuclear war to spread Follina docs in Ukraine,1,4,1,5,0,1,3.056986656997628,58.6,0.0
"Symbiote: A New, Nearly-Impossible-to-Detect Linux Threat",1,6,0,1,0,0,2.694807413815072,95.0,0.0
Aoqin Dragon | Newly-Discovered Chinese-linked APT Has Been Quietly Spying On Organizations For 10 Years,1,81,8,1,1,1,3.252412196454519,136.0,0.0
Return of the Evilnum APT with updated TTPs and new targets,1,36,0,1,0,0,3.3386447883254293,95.0,0.0
Hive ransomware gets upgrades in Rust,2,0,0,1,0,0,0.0,89.0,0.0
Targeted attack on industrial enterprises and public institutions,1,12,6,4,1,1,3.33747177323156,121.25,0.0
Attackers target Ukraine using GoMet backdoor,1,0,1,1,0,1,0.0,84.0,0.0
Back in Black: Unlocking a LockBit 3.0 Ransomware Attack,1,1,1,1,0,1,3.327819531114783,97.0,0.0
Ragnar Locker Ransomware Targeting the Energy Sector,2,0,0,1,0,0,0.0,107.0,0.0
The Curious Case of “Monti” Ransomware: A Real-World Doppelganger BlackBerry Logo,2,2,0,4,0,0,3.266417739527736,81.75,0.0
Preventing Black Basta Ransomware in 2022,2,0,0,3,0,0,0.0,54.66666666666666,0.0
Scraper: Talos Website,2,0,11,42,1,1,0.0,37.19047619047619,0.0
TA505 Group’s TeslaGun In-Depth Analysis,1,38,22,1,1,1,3.3402095053905607,83.0,0.0
New Iranian APT data extraction tool,2,0,2,1,1,1,0.0,79.0,0.0
Scraper: Breaking Down the China Chopper Web Shell - Part I,2,2,0,2,0,0,2.873140679513133,80.5,0.0
Scraper: Rising Tide: Chasing the Currents of Espionage in the South China Sea,2,7,6,11,1,1,3.4532871793565305,36.81818181818182,0.0
Chiseling In: Lorenz Ransomware Group Cracks MiVoice And Calls Back For Free,1,0,7,1,1,1,0.0,69.0,0.0
Obama207 QAKBOT (QBOT) infection with Cobalt Strike,1,0,4,4,1,1,0.0,49.75,0.0
Scraper: Malicious WhatsApp mod distributed through legitimate apps,2,0,0,5,0,0,0.0,36.6,0.0
"Scraper: DeftTorero: tactics, techniques and procedures of intrusions revealed",2,1,1,3,0,1,2.646439344671016,43.333333333333336,0.0
Scraper: Ransomware Actor Abuses Genshin Impact Anti-Cheat Driver to Kill Antivirus,2,0,0,2,0,0,0.0,89.0,0.0
Scraper: LV Ransomware Exploits ProxyShell in Attack on a Jordan-based Company,2,0,8,2,1,1,0.0,73.5,0.0
"Scraper: Black Basta Ransomware Gang Infiltrates Networks via QAKBOT, Brute Ratel, and Cobalt Strike",2,1,3,6,1,1,3.663532754804255,47.0,0.0
Scraper: DiceyF deploys GamePlayerFramework in online casino development studio,2,2,2,2,1,1,3.3509185533386887,64.5,0.0
Scraper: Black Basta Ransomware | Attacks Deploy Custom EDR Evasion Tools Tied to FIN7 Threat Actor - SentinelOne,2,1,2,1,0,1,3.546593564294939,122.0,0.0
"Financially motivated, dangerously activated:  OPERA1ER APT in Africa",1,37,11,2,1,1,3.1249867681402184,74.0,0.0
Ransomware wave RansomBoggs in Ukraine,2,0,0,4,0,0,0.0,70.25,0.0
InfoSec Handlers Diary Blog - SANS Internet Storm Center,2,0,0,2,0,0,0.0,104.5,0.0
Threat Analysis: MSI - Masquerading as a Software Installer,2,0,0,1,0,0,0.0,86.0,0.0
Always Another Secret: Lifting the Haze on China-nexus Espionage in Southeast Asia | Mandiant,2,1,0,1,0,0,3.3927474104487847,76.0,0.0
Unmasking MirrorFace: Operation LiberalFace targeting Japanese political entities | WeLiveSecurity,2,0,3,1,1,1,0.0,123.0,0.0
Unraveling the techniques of Mac ransomware,2,0,0,1,0,0,0.0,101.0,0.0
Turla: A Galaxy of Opportunity,1,1,1,0,0,1,2.75,0.0,0.0
Alert (AA23-025A) - Protecting Against Malicious Use of Remote Monitoring and Management Software,1,10,0,1,0,0,3.239996832725246,49.0,0.0
Unwrapping Ursnifs Gifts - The DFIR Report,2,6,69,1,1,1,3.2478271517096595,62.0,0.0
IcedID infection from fake Microsoft Teams page,2,0,0,4,0,0,0.0,104.0,0.0
No Pineapple! –DPRK Targeting of Medical Research and Technology Sector,2,0,9,2,1,1,0.0,113.5,0.0
Untangling KNOTWEED: European private-sector offensive actor using 0-day exploits,2,6,0,1,0,0,3.3075406977382005,138.0,0.0
Disrupting SEABORGIUM’s ongoing phishing operations,2,69,0,1,0,0,3.512349139484383,108.0,0.0
Gamaredon APT targets Ukrainian government agencies in new campaign,2,3,1,25,0,1,2.8076202548698146,40.4,0.0
In the footsteps of the Fancy Bear: PowerPoint mouse-over event abused to deliver Graphite implants,2,2,0,3,0,0,3.0,213.66666666666663,0.0
Under the hood of a Doppelgänger,2,48,3,1,1,1,3.031275349690397,63.0,0.0
Amazon‑themed campaigns of Lazarus in the Netherlands and Belgium,2,0,0,0,0,0,0.0,0.0,0.0
DTrack activity targeting Europe and Latin America,2,4,0,0,0,0,3.467377644715696,0.0,0.0
The Unintentional Leak: A glimpse into the attack vectors of APT37,2,0,0,1,0,0,0.0,95.0,0.0
Bad magic: new APT found in the area of Russo-Ukrainian conflict,2,2,1,1,0,1,3.588212183045691,44.0,0.0
Cloud Atlas targets entities in Russia and Belarus amid the ongoing war in Ukraine,2,9,2,1,1,1,3.3678250644679686,120.0,0.0
"Iran: State-Backed Hacking of Activists, Journalists, Politicians",2,1,0,7,0,0,3.169925001442312,52.42857142857143,0.0
Mustang Panda APT Group Uses European Commission-Themed Lure to Deliver PlugX Malware,2,0,2,1,1,1,0.0,113.0,0.0
Suspected Chinese Threat Actors Exploiting FortiOS Vulnerability (CVE-2022-42475),2,0,0,1,0,0,0.0,75.0,0.0
Dossier Center Investigation: Prigozhin's Cyber ​​Troops,2,0,18,1,1,1,0.0,74.0,0.0
Prometei botnet improves modules and exhibits new capabilities in recent updates,2,5,10,23,1,1,3.35479038546148,40.391304347826086,0.0
New MortalKombat ransomware and Laplas Clipper malware threats deployed in financially motivated campaign,2,1,1,3,0,1,3.084962500721156,72.0,0.0
Mustang Panda Uses the Russian-Ukrainian War to Attack Europe and Asia Pacific Targets,2,0,11,1,1,1,0.0,126.0,0.0
NOBELIUM Uses Poland's Ambassador’s Visit to the U.S. to Target EU Governments Assisting Ukraine,2,1,1,3,0,1,2.646439344671016,61.66666666666666,0.0
"Blind Eagle Deploys Fake UUE Files and Fsociety to Target Colombia's Judiciary, Financial, Public, and Law Enforcement Entities",2,3,3,6,1,1,3.0935691435453663,92.16666666666669,0.0
DarkBit Ransomware Targets Israel with Command-Line Options and Optimized Encryption Routines,2,0,0,2,0,0,0.0,75.0,0.0
"NewsPenguin, a Previously Unknown Threat Actor, Targets Pakistan with Advanced Espionage Tool",2,1,2,2,1,1,3.1219280948873624,83.5,0.0
Gamaredon (Ab)uses Telegram to Target Ukrainian Organizations,2,0,26,8,1,1,0.0,31.5,0.0
CrowdStrike Falcon Platform Detects and Prevents Active Intrusion Campaign Targeting 3CXDesktopApp Customers,2,21,0,6,0,0,3.557871000074396,83.16666666666667,0.0
"Sweet QuaDreams A First Look at Spyware Vendor QuaDream’s Exploits, Victims, and Customers",1,164,0,2,0,0,3.324001722229441,131.5,0.0
X_Trader Supply Chain Attack Affects Critical Infrastructure Organizations in U.S. and Europe,1,0,0,3,0,0,0.0,77.66666666666667,0.0
WIP26 Espionage | Threat Actors Abuse Cloud Infrastructure in Targeted Telco Attacks,2,0,1,11,0,1,0.0,59.36363636363637,0.0
Minas – on the way to complexity,2,0,0,1,0,0,0.0,67.0,0.0
CloudWizard APT: the bad magic story goes on,2,1,1,1,0,1,3.238901256602631,46.0,0.0
AA23-136A StopRansomware BianLian Ransomware Group,2,0,0,2,0,0,0.0,76.0,0.0
Cadet Blizzard emerges as a novel and distinct Russian threat actor,1,1,1,1,0,1,3.546593564294939,125.0,0.0
IoT devices and Linux-based systems targeted by OpenSSH trojan campaign,1,47,6,1,1,1,3.1959416284458184,129.0,0.0
Chinese Threat Actors Targeting Europe in SmugX Campaign,1,2,4,1,1,1,3.176664970139768,94.0,0.0
Charming Kitten Updates POWERSTAR with an InterPlanetary Twist,1,2,0,8,0,0,3.457194023396052,75.125,0.0
Void Rabisu’s Use of RomCom Backdoor Shows a Growing Shift in Threat Actors’ Goals,2,56,2,1,1,1,3.34291612947682,116.0,0.0
Analysis of Storm-0558 techniques for unauthorized email access,1,0,38,1,1,1,0.0,121.0,0.0
Midnight Blizzard conducts targeted social engineering over Microsoft Teams,2,5,0,1,0,0,3.106890595608519,133.0,0.0
German Embassy Lure: Likely Part of Campaign Against NATO Aligned Ministries of Foreign Affairs,1,3,0,1,0,0,3.459331803229037,122.0,0.0
