event_id,event_info,date,threat_level_id,num_domains,num_ips,num_sha256,num_urls,has_malware_hash,has_multiple_ip_ranges,unique_ip_countries,avg_domain_entropy,avg_length_of_urls,critical,clean_text
1781,"Iranian backed group steps up phishing campaigns against Israel, U.S.",2024-08-19,3,13,2,10,19,1,1,1,3.4790134273639337,50.10526315789474,1.0,iranian backed group step phishing campaign israel
1782,State-backed attackers and commercial surveillance vendors repeatedly use the same exploits,2024-08-29,1,0,0,4,5,1,0,0,0.0,66.6,0.0,statebacked attacker commercial surveillance vendor repeatedly use exploit
1784,Predator Spyware Infrastructure Returns Following Exposure and Sanctions,2024-09-15,2,8,8,0,1,0,1,1,3.3140632642857395,108.0,0.0,predator spyware infrastructure return following exposure sanction
1786,Threat analysis: Beast Ransomware,2024-10-20,2,0,0,5,2,1,0,0,0.0,45.0,0.0,threat analysis beast ransomware
1787,Beyond the Surface: the evolution and expansion of the SideWinder APT group,2024-10-15,2,100,0,0,1,1,0,0,3.192545318891366,45.0,0.0,beyond surface evolution expansion sidewinder apt group
1788,Secret Blizzard compromising Storm-0156 infrastructure for espionage / Snowblind: The Invisible Hand of Secret Blizzard,2024-12-05,1,2,44,9,2,1,1,1,2.8820488277869583,112.0,0.0,secret blizzard compromising storm infrastructure espionage snowblind invisible hand secret blizzard
1789,BlueAlpha Abuses Cloudflare Tunneling Service for GammaDrop Staging Infrastructure,2024-12-08,2,7,1,3,2,1,0,1,3.616874605956222,74.5,0.0,bluealpha abuse cloudflare tunneling service gammadrop staging infrastructure
1790,"ICS Threat Analysis: New, Experimental Malware Can Kill Engineering Processes",2024-12-30,2,4,1,10,3,1,0,1,3.1801988137502333,67.0,0.0,ic threat analysis new experimental malware kill engineering process
1791,Phorpiex - Downloader Delivering Ransomware,2025-01-29,2,0,1,6,2,1,0,1,0.0,41.5,0.0,phorpiex downloader delivering ransomware
1792,UAC-0063: Cyber Espionage Operation Expanding from Central Asia,2025-02-04,2,3,0,0,1,1,0,0,3.470856787035558,118.0,0.0,uac cyber espionage operation expanding central asia
1793,Persistent Threats from the Kimsuky Group Using RDP Wrapper,2025-02-06,3,0,2,0,1,1,1,1,0.0,33.0,1.0,persistent threat kimsuky group using rdp wrapper
1794,Take my money: OCR crypto stealers in Google Play and App Store,2025-02-08,3,6,0,0,4,1,0,0,3.226479465285696,58.75,1.0,take money ocr crypto stealer google play app store
1795,CVE-2025-0411: Ukrainian Organizations Targeted in Zero-Day Campaign and Homoglyph Attacks,2025-02-08,2,10,1,14,14,1,0,1,3.5469910145402146,47.57142857142857,0.0,cve ukrainian organization targeted zeroday campaign homoglyph attack
1796,Operation AkaiRyū: MirrorFace invites Europe to Expo 2025 and revives ANEL backdoor,2025-04-03,2,2,5,0,1,0,1,1,4.615587948133795,124.0,0.0,operation akairy mirrorface invite europe expo revives anel backdoor
1797,10 Things I Hate About Attribution: RomCom vs. TransferLoader,2025-06-30,2,108,0,14,1,1,0,0,3.422783374043243,109.0,0.0,thing hate attribution romcom transferloader
1798,Houken seeking a path by living on the edge with zero-days,2025-07-01,2,1,8,0,2,0,1,1,2.235926350629033,56.5,0.0,houken seeking path living edge zerodays
1,The Spy Kittens Are Back: Rocket Kitten 2,2015-09-01,3,2,3,0,1,1,1,1,2.735443838430929,96.0,1.0,spy kitten back rocket kitten
2,The Dukes: 7 Years of Russian Espionage,2015-09-17,3,19,31,0,0,1,1,1,3.322617339730614,0.0,1.0,duke year russian espionage
3,WitchCoven: Exploiting Web Analytics to Ensnare Victims,2015-11-16,3,3,0,0,4,1,0,0,3.085272945097796,47.75,1.0,witchcoven exploiting web analytics ensnare victim
4,APT28 Under the Scope - A Journey into Exfiltrating Intelligence and Government Information,2015-12-16,3,5,0,0,0,1,0,0,2.699784111968647,0.0,1.0,apt scope journey exfiltrating intelligence government information
5,Remtasu obtaining Facebook accounts,2016-02-08,1,0,0,0,0,1,0,0,0.0,0.0,0.0,remtasu obtaining facebook account
6,Bookworm Trojan: A Model of Modular Architecture,2015-11-10,3,11,0,0,0,1,0,0,2.867070293871509,0.0,1.0,bookworm trojan model modular architecture
7,New wave of cyberattacks against Ukrainian power industry,2016-01-20,3,0,2,0,0,1,1,1,0.0,0.0,1.0,new wave cyberattacks ukrainian power industry
8,Attack Campaign on the Government of Thailand Delivers Bookworm Trojan,2015-11-24,3,76,11,0,0,1,1,1,2.9999738300897385,0.0,1.0,attack campaign government thailand delivers bookworm trojan
9,BlackEnergy by the SSHBearDoor : attacks against Ukrainian news media and electric industry,2016-01-03,3,0,6,0,0,1,1,1,0.0,0.0,1.0,blackenergy sshbeardoor attack ukrainian news medium electric industry
10,In Pursuit of Optical Fibers and Troop Intel: Targeted Attack Distributes PlugX in Russia,2015-09-15,3,25,2,34,13,1,1,1,3.208177576039589,53.38461538461539,1.0,pursuit optical fiber troop intel targeted attack distributes plugx russia
11,Sakula Reloaded,2015-11-18,3,7,1,0,0,0,0,1,3.178845496952829,0.0,1.0,sakula reloaded
12,Backdoor.Cadelspy and Backdoor.Remexi - Symantec,2015-12-07,3,4,0,41,0,1,0,0,3.578354799318585,0.0,1.0,backdoorcadelspy backdoorremexi symantec
13,Targeted Malware Attacks against NGO Linked to Attacks on Burmese Government Websites - Citizen Lab,2015-10-16,3,15,4,0,5,1,1,1,3.279542359854773,47.8,1.0,targeted malware attack ngo linked attack burmese government website citizen lab
14,BOOTRASH - Fireeye,2015-12-07,3,0,0,0,0,1,0,0,0.0,0.0,1.0,bootrash fireeye
15,Packrat: Seven Years of a South American Threat Actor,2015-12-08,3,67,13,0,6,1,1,1,3.288394550970062,61.66666666666666,1.0,packrat seven year south american threat actor
16,LOWBOW - FireEye,2015-12-01,3,3,1,0,3,1,0,1,3.1549631327831427,65.33333333333333,1.0,lowbow fireeye
17,China Peace Palace attacks - ThreatConnect,2015-07-01,3,8,0,0,0,1,0,0,3.3776542029506382,0.0,1.0,china peace palace attack threatconnect
18,Duke Cloud Linux - F-Secure,2015-07-01,3,5,2,0,7,1,1,1,3.22691378125549,46.142857142857146,1.0,duke cloud linux fsecure
19,Maldoc Cybersecurity in the EU Common Security and Defense Policy,2021-09-11,1,1,1,0,1,1,0,1,2.2516291673878226,53.0,0.0,maldoc cybersecurity common security defense policy
20,SeaDuke - Symantec/PaloAlto,2015-07-01,3,12,3,0,1,1,1,1,3.341913111953754,51.0,1.0,seaduke symantecpaloalto
21,Operation Potao Express,2015-07-01,3,6,38,0,0,1,1,1,3.5955699262145013,0.0,1.0,operation potao express
22,Terracotta VPN - RSA,2015-07-01,3,12,0,7,3,1,0,0,2.918676919967504,39.0,1.0,terracotta vpn rsa
23,IsSpace via CVE-2015-5122 - PaloAlto,2015-07-01,3,4,2,6,1,1,1,1,3.312354261871794,141.0,1.0,isspace via cve paloalto
24,New Malware â€˜Roverâ€™ Targets Indian Ambassador to Afghanistan,2016-02-29,2,0,1,0,3,0,0,1,0.0,44.333333333333336,0.0,new malware rover target indian ambassador afghanistan
25,APT29 HammerToss - FireEye,2015-07-01,3,2,0,0,2,1,0,0,3.3027227528624894,29.0,1.0,apt hammertoss fireeye
26,Butterfly/WildNeutron - Symantec / Kaspersky,2015-07-01,3,9,4,79,1,1,1,1,3.4934336598183395,47.0,1.0,butterflywildneutron symantec kaspersky
27,BlackVine - Symantec,2015-07-01,3,50,1,0,0,1,0,1,3.1905574131995995,0.0,1.0,blackvine symantec
28,"New Android Trojan â€œXbotâ€ Phishes Credit Cards and Bank Accounts, Encrypts Devices for Ransom",2016-02-18,2,1,2,22,8,1,1,1,3.321928094887362,32.375,0.0,new android trojan xbot phishes credit card bank account encrypts device ransom
30,A Look Into Fysbis: Sofacyâ€™s Linux Backdoor,2016-02-12,2,3,1,0,0,1,0,1,3.5894003143381368,0.0,0.0,look fysbis sofacys linux backdoor
31,ELF Linux/Torte infection (in Wordpress) - MMD-0050-2016,2016-01-11,2,4,4,0,0,0,1,1,3.3927474104487847,0.0,0.0,elf linuxtorte infection wordpress mmd
32,A case of java trojan (downloader/RCE) for remote minerd hack - MMD-0049-2016,2016-01-09,2,0,1,0,0,0,0,1,0.0,0.0,0.0,case java trojan downloaderrce remote minerd hack mmd
33,DDOS.TF = (new) ELF & Win32 DDoS service with ASP + PHP/MySQL MOF webshells - MMD-0048-2016,2016-01-04,2,2,6,0,0,1,1,1,2.565559809613717,0.0,0.0,ddostf new elf win ddos service asp phpmysql mof webshells mmd
34,Letâ€™s ride with TeslaCrypt,2016-03-02,2,0,1,1,11,1,0,1,0.0,37.0,0.0,let ride teslacrypt
35,The return of HackingTeam with new implants for OS X,2016-03-02,2,0,1,1,0,1,0,1,0.0,0.0,0.0,return hackingteam new implant
36,Angler EK send Teslacrypt,2016-03-02,2,5,4,0,0,0,1,1,3.6049750613478486,0.0,0.0,angler send teslacrypt
37,New OS X Ransomware KeRanger Infected Transmission BitTorrent Client Installer,2016-03-06,2,3,0,5,3,1,0,0,2.1556390622295662,27.0,0.0,new ransomware keranger infected transmission bittorrent client installer
38,Macro Malware Associated With Dridex Finds New Ways to Hide,2016-03-08,3,0,0,0,6,1,0,0,0.0,41.833333333333336,1.0,macro malware associated dridex find new way hide
39,Shifting Tactics: Tracking changes in years-long espionage campaign against Tibetans,2016-03-10,3,12,9,0,3,1,1,1,3.702869035715824,52.66666666666666,1.0,shifting tactic tracking change yearslong espionage campaign tibetan
40,PowerSniff Malware Used in Macro-based Attacks,2016-03-11,3,7,0,18,0,1,0,0,3.576955674063773,0.0,1.0,powersniff malware used macrobased attack
41,PETYA Crypto-ransomware Overwrites MBR to Lock Users Out of Their Computers,2016-03-25,3,0,0,0,0,1,0,0,0.0,0.0,1.0,petya cryptoransomware overwrites mbr lock user computer
42,Ad Serving Platform Used By PUA Also Delivers Magnitude Exploit Kit,2016-03-07,3,1,0,0,1,1,0,0,3.0220552088742005,25.0,1.0,serving platform used pua also delivers magnitude exploit kit
43,"SAMSAM: THE DOCTOR WILL SEE YOU, AFTER HE PAYS THE RANSOM",2016-03-23,2,0,0,14,1,1,0,0,0.0,36.0,0.0,samsam doctor see pay ransom
44,Ransomware - NSIS.Onion,2016-04-01,3,1,1,1,3,1,0,1,3.1219280948873624,102.0,1.0,ransomware nsisonion
45,Meet Remaiten â€“ a Linux bot on steroids targeting routers and potentially other IoT devices,2016-03-30,3,0,3,0,0,1,1,1,0.0,0.0,1.0,meet remaiten linux bot steroid targeting router potentially iot device
46,KillDisk and BlackEnergy Are Not Just Energy Sector Threats,2016-02-29,2,0,9,0,0,1,1,1,0.0,0.0,0.0,killdisk blackenergy energy sector threat
47,Large malvertising campaign hits popular Dutch websites,2016-04-11,2,2,2,0,1,0,1,1,3.633421651762279,91.0,0.0,large malvertising campaign hit popular dutch website
48,Click-Fraud Ramdo Malware Family Continues to Plague Users,2016-04-11,3,108,0,0,1,0,0,0,3.4200664513612207,64.0,1.0,clickfraud ramdo malware family continues plague user
49,Jigsaw Ransomware Decrypted: Will delete your files until you pay the Ransom,2016-04-11,3,0,0,0,1,0,0,0,0.0,122.0,1.0,jigsaw ransomware decrypted delete file pay ransom
50,Retefe is back in town,2016-04-22,3,1,1,0,1,1,0,1,2.8453509366224368,63.0,1.0,retefe back town
51,Looking Into a Cyber-Attack Facilitator in the Netherlands,2016-04-21,2,64,0,0,1,0,0,0,3.353353056445211,118.0,0.0,looking cyberattack facilitator netherlands
52,Malware Takes Advantage of Windows â€˜God Modeâ€™,2016-04-26,3,0,0,1,1,1,0,0,0.0,80.0,1.0,malware take advantage window god mode
54,Operation Groundbait: Espionage in Ukrainian war zones,2016-05-19,2,8,6,0,2,0,1,1,2.9108281553921813,55.0,0.0,operation groundbait espionage ukrainian war zone
55,EITest campaign still going strong,2016-05-20,3,6,5,0,0,0,1,1,3.486126481944868,0.0,1.0,eitest campaign still going strong
56,Malware used in the Cyberespionage against RUAG,2016-05-23,2,0,0,0,17,1,0,0,0.0,50.64705882352941,0.0,malware used cyberespionage ruag
57,"The Kelihos & Severa; the ""All Out"" version",2016-05-08,3,0,10,0,2,0,1,1,0.0,73.0,1.0,kelihos severa version
58,Neutrino EK and CryptXXX,2016-06-08,3,4,3,0,1,0,1,1,3.229847784879873,65.0,1.0,neutrino cryptxxx
59,Windows Background Intelligent Transfer Service (BITS) used to download malware,2016-06-06,2,19,0,0,1,0,0,0,3.066372101276877,58.0,0.0,window background intelligent transfer service bit used download malware
60,New Sofacy Attacks Against US Government Agency,2016-06-14,2,5,1,9,1,1,0,1,3.0597868747731027,106.0,0.0,new sofacy attack government agency
61,Mofang: A politically motivated information stealing adversary,2016-06-15,1,18,24,40,1,1,1,1,3.3214603530974824,97.0,0.0,mofang politically motivated information stealing adversary
62,Patchwork â€“ Targeted Attack (APT),2016-07-14,2,53,56,86,6,1,1,1,3.289259320302377,49.333333333333336,0.0,patchwork targeted attack apt
63,Group5: Syria and the Iranian Connection,2016-08-02,1,0,1,0,1,1,0,1,0.0,44.0,0.0,group syria iranian connection
64,Oracle PoS hack,2016-08-14,2,4,62,0,5,1,1,1,3.5695030598628974,56.0,0.0,oracle po hack
65,Operation Ghoul: targeted attacks on industrial and engineering organizations,2016-08-17,1,16,1,0,19,1,0,1,3.4466300115049964,57.63157894736842,0.0,operation ghoul targeted attack industrial engineering organization
66,"PokÃ©mon-themed Umbreon Linux Rootkit Hits x86, ARM Systems",2016-09-05,2,0,0,0,2,1,0,0,0.0,78.0,0.0,pokmonthemed umbreon linux rootkit hit arm system
67,RIG exploit kit takes on large malvertising campaign,2016-09-27,3,1,1,0,1,0,0,1,3.2516291673878226,111.0,1.0,rig exploit kit take large malvertising campaign
68,Threat Spotlight: GozNym,2016-09-28,2,6,0,33,1,1,0,0,3.362971037039189,46.0,0.0,threat spotlight goznym
69,OilRig Malware Campaign Updates Toolset and Expands Targets,2016-10-04,3,6,0,41,1,1,0,0,3.237433710395838,118.0,1.0,oilrig malware campaign update toolset expands target
70,Tech support scammers abuse bug in HTML5 to freeze computers,2016-11-02,3,0,1,0,3,0,0,1,0.0,67.66666666666667,1.0,tech support scammer abuse bug html freeze computer
71,Pawn Storm Ramps Up Spear-phishing Before Zero-Days Get Patched,2016-11-09,2,15,0,0,1,1,0,0,3.453717490017145,123.0,0.0,pawn storm ramp spearphishing zerodays get patched
72,Ransoc Desktop Locking Ransomware Ransacks Local Files and Social Media Profiles,2016-11-14,3,5,4,1,1,1,1,1,3.5509714156415884,126.0,1.0,ransoc desktop locking ransomware ransacks local file social medium profile
73,New Carbanak / Anunak Attack Methodology,2016-11-14,2,0,4,0,10,1,1,1,0.0,34.3,0.0,new carbanak anunak attack methodology
74,COBALT Logical attacks on ATMs,2016-12-01,3,0,6,0,8,1,1,1,0.0,33.125,1.0,cobalt logical attack atm
75,New wave of Mirai attacking home routers,2016-12-01,2,3,15,12,3,1,1,1,2.973127315215457,92.0,0.0,new wave mirai attacking home router
76,The rise of TeleBots: Analyzing disruptive KillDisk attacks,2016-12-13,2,0,3,0,2,1,1,1,0.0,74.0,0.0,rise telebots analyzing disruptive killdisk attack
77,Spear Phishing Attack Hits Industrial Companies,2016-12-16,3,44,3,0,1,1,1,1,3.363058863542807,90.0,1.0,spear phishing attack hit industrial company
78,The â€œEyePyramidâ€ attacks A homebrew cyberespionage operation that took Italy by storm,2017-01-12,3,11,0,0,2,1,0,0,3.263198886898323,100.5,1.0,eyepyramid attack homebrew cyberespionage operation took italy storm
79,Carbanak group uses Google for malware command-and-control,2017-01-18,2,0,0,0,9,1,0,0,0.0,85.11111111111111,0.0,carbanak group us google malware commandandcontrol
80,Evil: A poor manâ€™s ransomware in JavaScript,2017-01-18,3,0,0,1,1,1,0,0,0.0,77.0,1.0,evil poor man ransomware javascript
81,Nile Phish: Large-Scale Phishing Campaign Targeting Egyptian Civil Society,2017-02-02,2,35,3,0,1,0,1,1,3.369430206459308,48.0,0.0,nile phish largescale phishing campaign targeting egyptian civil society
82,"Several polish banks hacked, information stolen by unknown attackers",2017-02-07,2,1,29,3,6,1,1,1,3.4182958340544896,70.16666666666667,0.0,several polish bank hacked information stolen unknown attacker
83,WordPress REST API Vulnerability Abused in Defacement Campaigns,2017-02-07,3,0,6,0,2,0,1,1,0.0,93.5,1.0,wordpress rest api vulnerability abused defacement campaign
84,Covert Channels and Poor Decisions: The Tale of DNSMessenger,2017-03-02,3,106,0,8,2,1,0,0,2.785524745286444,110.5,1.0,covert channel poor decision tale dnsmessenger
85,OFF-THE-SHELF RANSOMWARE USED TO TARGET THE HEALTHCARE SECTOR,2017-04-05,3,0,0,2,4,1,0,0,0.0,71.5,1.0,offtheshelf ransomware used target healthcare sector
86,Snake: Coming soon in Mac OS X flavour,2017-05-03,3,1,1,8,1,1,0,1,2.9219280948873623,73.0,1.0,snake coming soon mac flavour
87,Dridex and Locky Return Via PDF Attachments in Latest Campaigns,2017-05-04,3,0,8,0,18,0,1,1,0.0,23.5,1.0,dridex locky return via pdf attachment latest campaign
88,FIN7 Evolution and the Phishing LNK,2017-04-24,3,1,0,0,4,0,0,0,3.095795255000934,39.0,1.0,fin evolution phishing lnk
89,Kazuar: Multiplatform Espionage Backdoor with API Access,2017-05-03,3,0,0,4,4,1,0,0,0.0,65.0,1.0,kazuar multiplatform espionage backdoor api access
90,Seamless Campaign using Rig Exploit Kit to send Ramnit Trojan,2017-05-11,3,0,3,4,1,1,1,1,0.0,102.0,1.0,seamless campaign using rig exploit kit send ramnit trojan
91,EternalBlue Exploit Actively Used to Deliver Remote Access Trojans,2017-05-17,2,4,6,13,10,1,1,1,3.223993240415071,40.3,0.0,eternalblue exploit actively used deliver remote access trojan
92,WannaCry: Ransomware attacks show strong links to Lazarus group,2017-05-22,3,0,5,16,1,1,1,1,0.0,98.0,1.0,wannacry ransomware attack show strong link lazarus group
93,Multiple Groups Have Been Exploiting ETERNALBLUE Weeks Before WannaCry,2017-05-17,3,0,2,0,1,0,1,1,0.0,82.0,1.0,multiple group exploiting eternalblue week wannacry
94,Not Your Typical Ransomware Infection,2017-05-25,3,4,6,0,1,1,1,1,3.114520879296466,71.0,1.0,typical ransomware infection
