,event_info,threat_level_id,num_ips,has_multiple_ip_ranges,unique_ip_countries,criticite
2679,German language malspam pushes yet another wave of Trickbot,3,9,1,1,1.0
2680,BRONZE PRESIDENT Targets NGOs,2,1,0,1,0.0
2681,AZORult spreads as a fake ProtonVPN installer,2,0,0,0,0.0
2682,Shlayer Trojan attacks one in ten macOS users,2,0,0,0,0.0
2683,Operation Poisoned News: Hong Kong Users Targeted With Mobile Malware via Local News Links,2,2,1,1,0.0
2684,This Is Not a Test: APT41 Initiates Global Intrusion Campaign Using Multiple Exploits,1,3,1,1,0.0
2685,Attacks that exploit IE vulnerability (CVE-2020-0674) and Firefox vulnerability (CVE-2019-17026),1,0,0,0,0.0
2686,WildPressure targets industrial-related entities in the Middle East,1,0,0,0,0.0
2687,New RedLine Stealer Distributed Using Coronavirus-themed Email Campaign,2,1,0,1,0.0
2688,"Newly uncovered DNS tunnelling technique, and new campaign against South Korean gaming company",1,0,0,0,0.0
2689,Grandoreiro: How engorged can an EXE get?,2,0,0,0,0.0
2690,Ramsay: A cyberâ€‘espionage toolkit tailored for airâ€‘gapped networks,3,0,0,0,1.0
2691,From Agent.BTZ to ComRAT v4,1,0,0,0,0.0
2692,The Golden Tax Department and the Emergence of GoldenSpy Malware,2,0,0,0,0.0
2693,OilRig Targets Middle Eastern Telecommunications Organization and Adds Novel C2 Channel with Steganography to Its Inventory,1,0,0,0,0.0
2694,TA551 (Shathak) Word docs push IcedID (Bokbot),2,0,0,0,0.0
2695,APT Group Chimera - APT Operation Skeleton key Targets Taiwan Semiconductor Vendors,2,0,0,0,0.0
2696,"Lifting the veil on DeathStalker, a mercenary triumvirate",3,7,1,1,1.0
2697,TA551 (SHATHAK) Word documents with macros pushing ICEDID malware,2,7,1,1,0.0
2698,Banco Estado Chile REvil attack,1,0,0,0,0.0
2699,"Goodbye Mworm, Hello Nworm: TrickBot Updates Propagation Module",2,0,0,0,0.0
2700,Epic Manchego â€“ atypical maldoc delivery brings flurry of infostealers,1,0,0,0,0.0
2701,Turla Crutch: Keeping the â€œback doorâ€ open,1,0,0,0,0.0
2702,Recent Qakbot (Qbot) activity,3,4,1,1,1.0
2703,njRAT Spreading Through Active Pastebin Command and Control Tunnel,2,0,0,0,0.0
2704,xHunt Campaign: Newly Discovered Backdoors Using Deleted Email Drafts and DNS Tunneling for Command and Control,2,0,0,0,0.0
2705,Highly Evasive Attacker Leverages SolarWinds Supply Chain to Compromise Multiple Global Victims With SUNBURST Backdoor,1,10,1,1,0.0
2706,Dark Halo Leverages SolarWinds Compromise to Breach Organizations,1,51,1,1,0.0
2707,JavaScript RAT Looking for that Government Cheese,2,2,1,1,0.0
2708,A Deep Dive into Lokibot Infection Chain,2,1,0,1,0.0
2709,TA551 (Shathak) Word docs push Qakbot (Qbot),3,0,0,0,1.0
2710,"""Lebanese Cedar"" APT Global Lebanese Espionage Campaign Leveraging Web Servers",3,5,1,1,1.0
2711,ZINC attacks against security researchers,1,0,0,0,0.0
2712,More LodaRAT infrastructure targeting Bangladesh uncovered,1,6,1,1,0.0
2713,HAFNIUM targeting Exchange Servers with 0-day exploits,1,32,1,1,0.0
2714,Detecting and Preventing Malicious Domains Proactively with DNS Security,3,3,1,1,1.0
2715,Shining a Light on DARKSIDE Ransomware Operations,1,6,1,1,0.0
2716,Conti Ransomware,1,5,1,1,0.0
2717,Ransomware Attack Irish on Health Sector,1,0,0,0,0.0
2718,Bizarro banking Trojan expands its attacks to Europe,2,0,0,0,0.0
2720,Malware Analysis: Ragnarok Ransomware,2,1,0,1,0.0
2721,APT Actors Exploiting Fortinet Vulnerabilities to Gain Access for Malicious Activity,2,0,0,0,0.0
2722,DarkChronicles: the consequences of the Colonial Pipeline attack,1,0,0,0,0.0
2723,Microsoft signed a malicious Netfilter rootkit,1,2,1,1,0.0
2724,IndigoZebra APT continues to attack Central Asia with evolving tools,2,0,0,0,0.0
2725,Disgruntled ransomware affiliate leaks the Conti gangâ€™s technical manuals,3,4,1,1,1.0
2726,"TA551 (Shathak) continues pushing BazarLoader, infections lead to Cobalt Strike",3,2,1,1,1.0
2727,"FIN8 Threat Actor Spotted Once Again with New ""Sardonic"" Backdoor",2,1,0,1,0.0
2728,The SideWalk may be as dangerous as the CROSSWALK,2,3,1,1,0.0
2729,Indicators of Compromise Associated with Hive  Ransomware,3,0,0,0,1.0
2730,Bahraini Government Hacks Activists with NSO Group Zero-Click iPhone Exploits,2,7,1,1,0.0
2731,Domain Propagation Test,3,0,0,0,1.0
2732,Financial Institutions in the Sight of New JsOutProx Attack Waves,2,0,0,0,0.0
2733,Vermilion Strike: Linux and Windows Re-implementation of Cobalt Strike,2,1,0,1,0.0
2734,MeteorExpress | Mysterious Wiper Paralyzes Iranian Trains with Epic Troll,2,0,0,0,0.0
2735,A wolf in sheep's clothing: Actors spread malware by leveraging trust in Amnesty International and fear of Pegasus,2,3,1,1,0.0
2736,Operation â€˜Harvestâ€™: A Deep Dive into a Long-term Campaign,1,1,0,1,0.0
2737,FontOnLake: Previously unknown malware family targeting Linux,3,5,1,1,1.0
2739,Monitoring Winnti 4.0 C2 Servers for Two Years,2,34,1,1,0.0
2740,"PowerPoint attachments, Agent Tesla and code reuse in malware",2,0,0,0,0.0
2741,Suspected Russian Activity Targeting Government and Business Entities Around the Globe,2,17,1,1,0.0
2742,The BlueNoroff cryptocurrency hunt is still on,2,3,1,1,0.0
2743,Destructive malware targeting Ukrainian organizations,1,0,0,0,0.0
2744,TinyNuke Banking Malware Targets French Entities,2,0,0,0,0.0
2745,Campaigns abusing corporate trusted infrastructure hunt for corporate credentials on ICS networks,2,42,1,1,0.0
2746,Cyberattack on fuel supplier causes supply chain disruption,1,7,1,1,0.0
2747,Investigating APT36 or Earth Karkaddan’s Attack Chain and Malware Arsenal,3,3,1,1,1.0
2748,Indicators of Compromise Associated with LockBit 2.0 Ransomware,2,11,1,1,0.0
2749,ModifiedElephant APT and a Decade of Fabricating Evidence,2,0,0,0,0.0
2750,Log4j2 In The Wild | Iranian-Aligned Threat Actor “TunnelVision” Actively Exploiting VMware Horizon,2,7,1,1,0.0
2751,New data wiper malware used in Ukraine,1,0,0,0,0.0
2752,Barco Clickshare themed Emotet,1,0,0,0,0.0
2753,Industroyer2: Industroyer reloaded,1,0,0,0,0.0
2755,CatalanGate Extensive Mercenary Spyware Operation against Catalans Using Pegasus and Candiru,1,0,0,0,0.0
2756,BlackCat/ALPHV Ransomware Indicators of Compromise,2,13,1,1,0.0
2757,Malware analysis report on SparrowDoor malware,1,0,0,0,0.0
2758,APT34 targets Jordan Government using new Saitama backdoor,1,0,0,0,0.0
2759,UNC3524: Eye Spy on Your Email,2,0,0,0,0.0
2760,Sandworm uses a new version of ArguePatch to attack targets in Ukraine,1,0,0,0,0.0
2761,EU 31st session of the Commission on Crime Prevention and Criminal Justice United Nations on Drugs and Crime themed malware,2,3,0,1,0.0
2762,"Phishing mail impersonating Belgian utility ""De Watergroep""",3,0,0,0,1.0
2763,Lookout Uncovers Android Spyware Deployed in Kazakhstan,1,8,1,1,0.0
2764,Russia’s APT28 uses fear of nuclear war to spread Follina docs in Ukraine,1,1,0,1,0.0
2765,"Symbiote: A New, Nearly-Impossible-to-Detect Linux Threat",1,0,0,0,0.0
2766,Aoqin Dragon | Newly-Discovered Chinese-linked APT Has Been Quietly Spying On Organizations For 10 Years,1,8,1,1,0.0
2769,Return of the Evilnum APT with updated TTPs and new targets,1,0,0,0,0.0
2770,Hive ransomware gets upgrades in Rust,2,0,0,0,0.0
2771,Targeted attack on industrial enterprises and public institutions,1,6,1,1,0.0
2772,Attackers target Ukraine using GoMet backdoor,1,1,0,1,0.0
2773,Back in Black: Unlocking a LockBit 3.0 Ransomware Attack,1,1,0,1,0.0
2774,Ragnar Locker Ransomware Targeting the Energy Sector,2,0,0,0,0.0
2775,The Curious Case of “Monti” Ransomware: A Real-World Doppelganger BlackBerry Logo,2,0,0,0,0.0
2776,Preventing Black Basta Ransomware in 2022,2,0,0,0,0.0
2777,Scraper: Talos Website,2,11,1,1,0.0
2778,TA505 Group’s TeslaGun In-Depth Analysis,1,22,1,1,0.0
2779,New Iranian APT data extraction tool,2,2,1,1,0.0
2780,Scraper: Breaking Down the China Chopper Web Shell - Part I,2,0,0,0,0.0
2781,Scraper: Rising Tide: Chasing the Currents of Espionage in the South China Sea,2,6,1,1,0.0
2782,Chiseling In: Lorenz Ransomware Group Cracks MiVoice And Calls Back For Free,1,7,1,1,0.0
2783,Obama207 QAKBOT (QBOT) infection with Cobalt Strike,1,4,1,1,0.0
2784,Scraper: Malicious WhatsApp mod distributed through legitimate apps,2,0,0,0,0.0
2785,"Scraper: DeftTorero: tactics, techniques and procedures of intrusions revealed",2,1,0,1,0.0
2786,Scraper: Ransomware Actor Abuses Genshin Impact Anti-Cheat Driver to Kill Antivirus,2,0,0,0,0.0
2787,Scraper: LV Ransomware Exploits ProxyShell in Attack on a Jordan-based Company,2,8,1,1,0.0
2788,"Scraper: Black Basta Ransomware Gang Infiltrates Networks via QAKBOT, Brute Ratel, and Cobalt Strike",2,3,1,1,0.0
2789,Scraper: DiceyF deploys GamePlayerFramework in online casino development studio,2,2,1,1,0.0
2790,Scraper: Black Basta Ransomware | Attacks Deploy Custom EDR Evasion Tools Tied to FIN7 Threat Actor - SentinelOne,2,2,0,1,0.0
2791,"Financially motivated, dangerously activated:  OPERA1ER APT in Africa",1,11,1,1,0.0
2792,Ransomware wave RansomBoggs in Ukraine,2,0,0,0,0.0
2793,InfoSec Handlers Diary Blog - SANS Internet Storm Center,2,0,0,0,0.0
2794,Threat Analysis: MSI - Masquerading as a Software Installer,2,0,0,0,0.0
2795,Always Another Secret: Lifting the Haze on China-nexus Espionage in Southeast Asia | Mandiant,2,0,0,0,0.0
2796,Unmasking MirrorFace: Operation LiberalFace targeting Japanese political entities | WeLiveSecurity,2,3,1,1,0.0
2797,Unraveling the techniques of Mac ransomware,2,0,0,0,0.0
2798,Turla: A Galaxy of Opportunity,1,1,0,1,0.0
2799,Alert (AA23-025A) - Protecting Against Malicious Use of Remote Monitoring and Management Software,1,0,0,0,0.0
2800,Unwrapping Ursnifs Gifts - The DFIR Report,2,69,1,1,0.0
2801,IcedID infection from fake Microsoft Teams page,2,0,0,0,0.0
2802,No Pineapple! –DPRK Targeting of Medical Research and Technology Sector,2,9,1,1,0.0
2803,Untangling KNOTWEED: European private-sector offensive actor using 0-day exploits,2,0,0,0,0.0
2804,Disrupting SEABORGIUM’s ongoing phishing operations,2,0,0,0,0.0
2805,Gamaredon APT targets Ukrainian government agencies in new campaign,2,1,0,1,0.0
2806,In the footsteps of the Fancy Bear: PowerPoint mouse-over event abused to deliver Graphite implants,2,0,0,0,0.0
2807,Under the hood of a Doppelgänger,2,3,1,1,0.0
2808,Amazon‑themed campaigns of Lazarus in the Netherlands and Belgium,2,0,0,0,0.0
2809,DTrack activity targeting Europe and Latin America,2,0,0,0,0.0
2810,The Unintentional Leak: A glimpse into the attack vectors of APT37,2,0,0,0,0.0
2811,Bad magic: new APT found in the area of Russo-Ukrainian conflict,2,1,0,1,0.0
2812,Cloud Atlas targets entities in Russia and Belarus amid the ongoing war in Ukraine,2,2,1,1,0.0
2813,"Iran: State-Backed Hacking of Activists, Journalists, Politicians",2,0,0,0,0.0
2814,Mustang Panda APT Group Uses European Commission-Themed Lure to Deliver PlugX Malware,2,2,1,1,0.0
2815,Suspected Chinese Threat Actors Exploiting FortiOS Vulnerability (CVE-2022-42475),2,0,0,0,0.0
2816,Dossier Center Investigation: Prigozhin's Cyber ​​Troops,2,18,1,1,0.0
2818,Prometei botnet improves modules and exhibits new capabilities in recent updates,2,10,1,1,0.0
2819,New MortalKombat ransomware and Laplas Clipper malware threats deployed in financially motivated campaign,2,1,0,1,0.0
2820,Mustang Panda Uses the Russian-Ukrainian War to Attack Europe and Asia Pacific Targets,2,11,1,1,0.0
2823,NOBELIUM Uses Poland's Ambassador’s Visit to the U.S. to Target EU Governments Assisting Ukraine,2,1,0,1,0.0
2824,"Blind Eagle Deploys Fake UUE Files and Fsociety to Target Colombia's Judiciary, Financial, Public, and Law Enforcement Entities",2,3,1,1,0.0
2825,DarkBit Ransomware Targets Israel with Command-Line Options and Optimized Encryption Routines,2,0,0,0,0.0
2826,"NewsPenguin, a Previously Unknown Threat Actor, Targets Pakistan with Advanced Espionage Tool",2,2,1,1,0.0
2827,Gamaredon (Ab)uses Telegram to Target Ukrainian Organizations,2,26,1,1,0.0
2828,CrowdStrike Falcon Platform Detects and Prevents Active Intrusion Campaign Targeting 3CXDesktopApp Customers,2,0,0,0,0.0
2829,"Sweet QuaDreams A First Look at Spyware Vendor QuaDream’s Exploits, Victims, and Customers",1,0,0,0,0.0
2830,X_Trader Supply Chain Attack Affects Critical Infrastructure Organizations in U.S. and Europe,1,0,0,0,0.0
2831,WIP26 Espionage | Threat Actors Abuse Cloud Infrastructure in Targeted Telco Attacks,2,1,0,1,0.0
2832,Minas – on the way to complexity,2,0,0,0,0.0
2833,CloudWizard APT: the bad magic story goes on,2,1,0,1,0.0
2834,AA23-136A StopRansomware BianLian Ransomware Group,2,0,0,0,0.0
2836,Cadet Blizzard emerges as a novel and distinct Russian threat actor,1,1,0,1,0.0
2837,IoT devices and Linux-based systems targeted by OpenSSH trojan campaign,1,6,1,1,0.0
2838,Chinese Threat Actors Targeting Europe in SmugX Campaign,1,4,1,1,0.0
2839,Charming Kitten Updates POWERSTAR with an InterPlanetary Twist,1,0,0,0,0.0
2840,Void Rabisu’s Use of RomCom Backdoor Shows a Growing Shift in Threat Actors’ Goals,2,2,1,1,0.0
2841,Analysis of Storm-0558 techniques for unauthorized email access,1,38,1,1,0.0
2842,Midnight Blizzard conducts targeted social engineering over Microsoft Teams,2,0,0,0,0.0
2843,German Embassy Lure: Likely Part of Campaign Against NATO Aligned Ministries of Foreign Affairs,1,0,0,0,0.0
2844,Void Rabisu Targets Female Political Leaders with New Slimmed-Down ROMCOM Variant,2,0,0,0,0.0
2845,ToddyCat: Keep calm and check logs,2,0,0,0,0.0
2846,Windows version of the Bibi Wiper by BiBiGun,2,0,0,0,0.0
2847,MuddyWater eN-Able spear-phishing with new TTPs,2,4,1,1,0.0
2848,The attack against Danish critical infrastructure,1,13,1,1,0.0
2849,Sandworm Disrupts Power in Ukraine Using a Novel Attack Against Operational Technology,2,5,1,1,0.0
2850,Barracuda Email Security Gateway Appliance (ESG) Vulnerability,2,11,1,1,0.0
2851,Peach Sandstorm delivers FalseFont to defense sector,2,0,0,0,0.0
2852,Seedworm: Iranian Hackers Target Telecoms Orgs in North and East Africa,2,7,1,1,0.0
2854,Gaza Cybergang | Unified Front Targeting Hamas Opposition,2,0,0,0,0.0
2855,Cutting Edge: Suspected APT Targets Ivanti Connect Secure VPN in New Zero-Day Exploitation,2,0,0,0,0.0
2856,New TTPs observed in Mint Sandstorm campaign targeting high-profile individuals at universities and research orgs,2,0,0,0,0.0
2857,Russian threat group COLDRIVER expands its targeting of Western officials to include the use of malware,2,0,0,0,0.0
2858,NSPX30: A sophisticated AitM-enabled implant evolving since 2005,1,0,0,0,0.0
2859,ESET takes part in global operation to disrupt the Grandoreiro banking trojan,2,13,1,1,0.0
2860,Turkish espionage campaigns in the Netherlands,2,5,1,1,0.0
2861,Backdoor Activator Malware Running Rife Through Torrents of macOS Apps,3,0,0,0,1.0
2862,The Nine Lives of Commando Cat: Analysing a Novel Malware Campaign Targeting Docker,2,2,1,1,0.0
2863,"MOD Netherlands uncovers COATHANGER, a stealthy Chinese FortiGate RAT",1,0,0,0,0.0
2864,Thanksgiving 2023 security incident,2,2,1,1,0.0
2865,HrServ – Previously unknown web shell used in APT attack,2,0,0,0,0.0
2866,BlueNoroff: new Trojan attacking macOS users,2,0,0,0,0.0
2867,A hack in hand is worth two in the bush,2,0,0,0,0.0
2868,StripedFly: Perennially flying under the radar,2,0,0,0,0.0
2869,Exploring the Latest Mispadu Stealer Variant,2,0,0,0,0.0
2870,ApateWeb: An Evasive Large-Scale Scareware and PUP Delivery Campaign,2,10,1,1,0.0
2871,PAPERWALL Chinese Websites Posing as Local News Outlets Target Global Audiences with Pro-Beijing Content,2,9,1,1,0.0
2872,PRC State-Sponsored Actors Compromise and Maintain Persistent Access to U.S. Critical Infrastructure,1,2,1,1,0.0
2873,PORTAL KOMBAT A structured and coordinated pro-Russian propaganda network,2,13,1,1,0.0
2874,Zip uploaded from Iran exploiting cve-2023-38831,2,0,0,0,0.0
2876,Russia-Aligned TAG-70 Targets European Government and Military Mail Servers in New Espionage Campaign,2,8,1,1,0.0
2877,The (D)Evolution of Pikabot,3,13,1,1,1.0
2878,CVE-2024-21412: Water Hydra Targets Traders With Microsoft Defender SmartScreen Zero-Day,2,5,1,1,0.0
2879,Earth Preta Campaign Uses DOPLUGS to Target Asia,2,18,1,1,0.0
2880,Kryptina RaaS | From Underground Commodity to Open Source Threat,3,0,0,0,1.0
2881,When Cats Fly: Suspected Iranian Threat Actor UNC1549 Targets Israeli and Middle East Aerospace and Defense Sectors,1,0,0,0,0.0
2882,Magnet Goblin Targets Publicly Facing Servers Using 1-Day Vulnerabilities,2,5,1,1,0.0
2883,FakeBat delivered via several active malvertising campaigns,3,0,0,0,1.0
2884,From Albania to the Middle East: The Scarred Manticore is Listening,2,0,0,0,0.0
2885,"Astaroth, Mekotio & Ousaban abusing Google Cloud Run in LATAM-focused malware campaigns",3,1,0,1,1.0
2886,Coyote: A multi-stage banking Trojan abusing the Squirrel installer,3,0,0,0,1.0
2887,Ongoing ITG05 operations leverage evolving malware arsenal in global campaigns,2,4,1,1,0.0
2888,Security Brief: TA450 Uses Embedded Links in PDF Attachments in Latest Campaign,2,0,0,0,0.0
2889,Inside the Rabbit Hole: BunnyLoader 3.0 Unveiled,2,8,1,1,0.0
2890,APT29 Uses WINELOADER to Target German Political Parties,1,1,0,1,0.0
2891,Distinctive Campaign Evolution of Pikabot Malware,3,3,1,1,1.0
2892,"“Hey, This Isn’t the Right Site!” Distribution of Malware Exploiting Google Ads Tracking",3,0,0,0,1.0
2893,TA547 Targets German Organizations with Rhadamanthys Stealer,3,1,0,1,1.0
2895,Starry Addax targets human rights defenders in North Africa with new malware,2,0,0,0,0.0
2896,ScrubCrypt Deploys VenomRAT with an Arsenal of Plugins,2,0,0,0,0.0
2897,The New Version of JsOutProx is Attacking Financial Institutions in APAC and MENA via GitLab Abuse,2,4,1,1,0.0
2898,ArcaneDoor - New espionage-focused campaign found targeting perimeter network devices,2,60,1,1,0.0
2899,Ransomware Evolution | How Cheated Affiliates Are Recycling Victim Data for Profit,3,1,0,1,1.0
2900,Securonix Threat Research Security Advisory: Analysis of Ongoing FROZEN#SHADOW Attack Campaign Leveraging SSLoad Malware and RMM Software for Domain Takeover,2,4,1,1,0.0
2901,ToddyCat is making holes in your infrastructure,2,2,1,1,0.0
2902,Unplugging PlugX: Sinkholing the PlugX USB worm botnet,3,4,1,1,1.0
2903,Eight Arms to Hold You: The Cuttlefish Malware,2,1,0,1,0.0
2904,Analysis and Detection of CLOUD#REVERSER: An Attack Involving Threat Actors Compromising Systems Using A Sophisticated Cloud-Based Malware,2,1,0,1,0.0
2905,Tiny BackDoor Goes Undetected – Suspected Turla leveraging MSBuild to Evade detection,2,0,0,0,0.0
2906,Ikaruz Red Team | Hacktivist Group Leverages Ransomware for Attention Not Profit,2,0,0,0,0.0
3057,Malspam 2016-06-24 (Locky),3,25,1,2,1.0
3059,Malspam 2016-06-27,3,35,1,3,1.0
3060,Malspam 2016-06-28 (Locky campaign subject: 'Updated'),3,31,1,3,1.0
3063,Malspam 2016-06-28 (Locky campaign subject: 'report'),3,32,1,4,1.0
3065,Malspam 2016-06-29 (campaign subject: 'new invoice'),3,41,1,2,1.0
3066,OSINT - Prince of Persia â€“ Game Over,3,6,1,2,1.0
4481,"""Lebanese Cedar"" APT Global Lebanese Espionage Campaign Leveraging Web Servers",3,5,1,3,1.0
4483,More LodaRAT infrastructure targeting Bangladesh uncovered,1,6,1,2,0.0
